obs_number,cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
44153,665,6,4,11,0.266166565,1475,12,0.943194554,0
44154,811,6,4,11,0.130880939,1309,12,0.888450288,0
44155,635,6,4,11,0.668044451,1483,12,0.943194554,0
44156,604,6,4,11,0.218418697,1465,12,0.943194554,0
44157,745,6,4,11,0.807309065,1648,12,0.888450288,0
44158,461,6,4,11,0.358534705,1174,12,0.888450288,0
44159,597,6,4,11,0.469095002,1283,12,0.943194554,0
44160,697,6,4,11,0.584485683,1442,12,0.888450288,0
44161,643,6,4,11,0.007532281,1489,12,0.943194554,0
44162,564,6,4,11,0.127753344,1460,12,0.943194554,0
44163,518,6,4,11,0.592443661,1570,12,0.943194554,0
44164,514,6,4,11,0.095070038,1483,12,0.943194554,0
44165,557,6,4,11,0.16669184,1141,12,0.888450288,0
44166,638,6,4,11,0.142817906,1384,12,0.888450288,0
44167,735,6,4,11,0.437263091,1730,12,0.943194554,0
44168,651,6,4,11,0.170670829,1739,12,0.943194554,0
44169,734,6,4,11,0.294019487,1425,12,0.888450288,0
44170,684,6,4,11,1.030132448,1640,12,0.943194554,0
44171,592,6,4,11,0.843119966,1745,12,0.888450288,0
44172,582,6,4,11,0.445221069,1534,12,0.888450288,0
44173,747,6,4,11,0.409410168,1432,12,0.888450288,0
44174,574,6,4,11,0.142817906,1405,12,0.943194554,0
44175,701,6,4,11,0.986363569,1573,12,0.943194554,0
44176,532,6,4,11,0.060110532,1378,12,0.943194554,0
44177,414,6,4,11,0.243144025,1459,12,0.888450288,0
44178,828,6,4,11,0.779456143,1762,12,0.943194554,0
44179,603,6,4,11,0.242292631,1492,12,0.888450288,0
44180,566,6,4,11,0.847098955,1571,12,0.888450288,0
44181,355,6,4,11,0.107858399,1127,12,0.888450288,0
44182,712,6,4,11,0.083133072,1412,12,0.888450288,0
44183,796,6,4,11,1.137565151,1578,12,0.888450288,0
44184,620,6,4,11,0.676002429,1625,12,0.943194554,0
44185,588,6,4,11,0.317893421,1413,12,0.888450288,0
44186,718,6,4,11,0.333809377,1392,12,0.888450288,0
44187,577,6,4,11,0.548674782,1325,12,0.943194554,0
44188,700,6,4,11,0.930657724,1442,12,0.888450288,0
44189,649,6,4,11,0.831182999,1391,12,0.888450288,0
44190,761,6,4,11,1.010237503,1642,12,0.943194554,0
44191,676,6,4,11,0.115816377,1320,12,0.943194554,0
44192,605,6,4,11,0.588464672,1598,12,0.888450288,0
44193,769,6,4,11,0.67202344,1453,12,0.888450288,0
44194,544,6,4,11,0.640191528,1312,12,0.888450288,0
44195,631,6,4,11,0.47705298,1554,12,0.943194554,0
44196,579,6,4,11,0.317893421,1392,12,0.943194554,0
44197,589,6,4,11,0.222397686,1480,12,0.943194554,0
44198,685,6,4,11,0.524800848,1324,12,0.943194554,0
44199,802,6,4,11,0.481031969,1526,12,0.888450288,0
44200,582,6,4,11,0.40145219,1460,12,0.943194554,0
44201,462,6,4,11,0.541568198,1178,12,0.943194554,0
44202,545,6,4,11,0.55663276,1658,12,0.943194554,0
44203,772,6,4,11,0.715792319,1354,12,0.888450288,0
44204,646,6,4,11,0.648149506,1698,12,0.888450288,0
44205,698,6,4,11,0.421347135,1504,12,0.943194554,0
44206,633,6,4,11,0.496947925,1355,12,0.943194554,0
44207,520,6,4,11,0.357683311,1509,12,0.888450288,0
44208,520,6,4,11,0.417368146,1376,12,0.888450288,0
44209,523,6,4,11,0.20648173,1410,12,0.888450288,0
44210,579,6,4,11,0.421347135,1399,12,0.888450288,0
44211,830,6,4,11,0.648149506,1577,12,0.888450288,0
44212,572,6,4,11,0.219270091,1237,12,0.888450288,0
44213,693,6,4,11,0.202502741,1438,12,0.943194554,0
44214,697,6,4,11,0.604380628,1473,12,0.943194554,0
44215,894,6,4,11,1.368346511,1817,12,0.888450288,0
44216,615,6,4,11,0.386387628,1313,12,0.943194554,0
44217,640,6,4,11,0.485010958,1699,12,0.943194554,0
44218,491,6,4,11,0.12690195,1579,12,0.943194554,0
44219,727,6,4,11,0.739666253,1569,12,0.943194554,0
44220,668,6,4,11,0.548674782,1502,12,0.943194554,0
44221,495,6,4,11,0.05130116,1304,12,0.943194554,0
44222,633,6,4,11,0.624275573,1423,12,0.888450288,0
44223,499,6,4,11,0.226376675,1580,12,0.888450288,0
44224,838,6,4,11,1.137565151,1561,12,0.943194554,0
44225,310,6,4,11,0.06806851,1462,12,0.888450288,0
44226,592,6,4,11,0.131732333,1319,12,0.888450288,0
44227,1496,6,4,6,1.726455519,3026,12,0.888450288,1
44228,1372,6,4,11,0.676002429,2920,12,0.888450288,1
44229,1544,6,4,11,0.628254561,2606,12,0.943194554,1
44230,1464,6,4,1,1.17735504,3254,12,0.943194554,1
44231,1150,6,4,11,0.970447614,3028,12,0.888450288,1
44232,1234,6,4,1,1.276829765,3036,12,0.943194554,1
44233,1307,6,4,1,1.435989324,2894,12,0.943194554,1
44234,1659,6,4,6,1.734413497,3369,12,0.888450288,1
44235,1070,6,4,6,0.544695793,2967,12,0.943194554,1
44236,915,6,4,11,0.644170517,2489,12,0.943194554,1
44237,1563,6,4,6,1.463842247,2984,12,0.943194554,1
44238,1478,6,4,1,1.400178423,3518,12,0.888450288,1
44239,1230,6,4,1,0.600401639,2656,12,0.888450288,1
44240,1380,6,4,6,0.75160322,3047,12,0.888450288,1
44241,1403,6,4,6,1.49169517,3335,12,0.888450288,1
44242,1323,6,4,11,1.201228974,2787,12,0.943194554,1
44243,1440,6,4,11,1.929383957,3049,12,0.943194554,1
44244,1468,6,4,11,1.428031346,3447,12,0.943194554,1
44245,1303,6,4,1,1.591169894,3318,12,0.888450288,1
44246,1572,6,4,1,1.284787743,3143,12,0.888450288,1
44247,1529,6,4,11,1.64687574,3147,12,0.943194554,1
44248,1046,6,4,6,0.333809377,2320,12,0.943194554,1
44249,1610,6,4,11,1.921425979,3371,12,0.888450288,1
44250,1146,6,4,6,1.459863258,2889,12,0.943194554,1
44251,1128,6,4,11,1.463842247,2859,12,0.943194554,1
44252,1617,6,4,1,1.006258514,3297,12,0.888450288,1
44253,1696,6,4,1,2.001005759,3158,12,0.888450288,1
44254,1469,6,4,11,1.551380004,2684,12,0.943194554,1
44255,1396,6,4,1,1.284787743,3094,12,0.888450288,1
44256,1454,6,4,1,1.129607173,3184,12,0.888450288,1
44257,1518,6,4,11,1.630959784,3390,12,0.943194554,1
44258,1639,6,4,6,1.638917762,2884,12,0.943194554,1
44259,1636,6,4,1,1.746350464,3549,12,0.943194554,1
44260,1058,6,4,11,0.819246032,2743,12,0.943194554,1
44261,991,6,4,1,0.333809377,2837,12,0.888450288,1
44262,1593,6,4,11,1.157460095,2736,12,0.888450288,1
44263,1451,6,4,1,1.054006382,2903,12,0.888450288,1
44264,1262,6,4,6,1.41211539,2598,12,0.943194554,1
44265,1483,6,4,1,1.690644618,3217,12,0.943194554,1
44266,1660,6,4,1,0.679981418,2642,12,0.943194554,1
44267,1170,6,4,6,0.254229598,2496,12,0.888450288,1
44268,1528,6,4,1,1.324577633,2969,12,0.888450288,1
44269,1478,6,4,6,2.156186329,3553,12,0.943194554,1
44270,1109,6,4,1,1.29672471,2871,12,0.943194554,1
44271,1230,6,4,11,0.994321547,2668,12,0.888450288,1
44272,1137,6,4,6,0.771498165,2682,12,0.888450288,1
44273,1184,6,4,11,1.145523129,3113,12,0.943194554,1
44274,1321,6,4,1,1.189292007,2590,12,0.888450288,1
44275,1447,6,4,1,1.388241456,3107,12,0.943194554,1
44276,1241,6,4,1,1.276829765,2812,12,0.943194554,1
44277,1139,6,4,11,0.465116013,2368,12,0.943194554,1
44278,1364,6,4,6,1.093796272,2868,12,0.943194554,1
44279,1314,6,4,6,1.125628184,3328,12,0.888450288,1
44280,1115,6,4,6,1.014216492,2473,12,0.888450288,1
44281,1298,6,4,11,0.528779837,2529,12,0.888450288,1
44282,1590,6,4,11,1.49169517,3511,12,0.888450288,1
44283,1477,6,4,11,0.902804801,2710,12,0.943194554,1
44284,1058,6,4,6,1.173376051,3152,12,0.888450288,1
44285,1343,6,4,1,1.073901327,2623,12,0.888450288,1
44286,1489,6,4,6,1.054006382,2758,12,0.888450288,1
44287,1560,6,4,11,0.986363569,3098,12,0.943194554,1
44288,1287,6,4,11,1.153481107,2812,12,0.888450288,1
44289,1384,6,4,11,1.248976842,3219,12,0.888450288,1
44290,1007,6,4,6,1.276829765,2829,12,0.888450288,1
44291,1360,6,4,6,0.743645242,2625,12,0.943194554,1
44292,1352,6,4,11,0.90678379,2810,12,0.888450288,1
44293,1230,6,4,6,0.691918385,2702,12,0.888450288,1
44294,1140,6,4,6,0.488989947,2769,12,0.943194554,1
44295,1177,6,4,11,1.189292007,2775,12,0.888450288,1
44296,1498,6,4,1,1.499653148,3043,12,0.943194554,1
44297,1499,6,4,1,1.026153459,3068,12,0.888450288,1
44298,1532,6,4,11,1.292745721,3117,12,0.943194554,1
44299,1605,6,4,1,1.41211539,2842,12,0.888450288,1
44300,1121,6,4,1,1.050027393,2766,12,0.888450288,1
44301,1797,6,4,6,1.603106861,3298,12,0.888450288,1
44302,1140,6,4,11,0.831182999,2838,12,0.943194554,1
44303,1411,6,4,11,1.587190905,3107,12,0.943194554,1
44304,1320,6,4,11,0.878930867,2830,12,0.943194554,1
44305,1250,6,4,1,0.027427226,2245,12,0.888450288,1
44306,1189,6,4,11,0.719771308,2710,12,0.888450288,1
44307,1558,6,4,6,1.766245409,3336,12,0.888450288,1
44308,1388,6,4,11,0.98238458,2914,12,0.888450288,1
44309,1436,6,4,11,1.348451566,3033,12,0.943194554,1
44310,1416,6,4,6,0.922699746,2676,12,0.888450288,1
44311,1663,6,4,11,2.235766108,3568,12,0.888450288,1
44312,1691,6,4,11,1.559337982,3519,12,0.943194554,1
44313,1488,6,4,1,1.511590114,2980,12,0.888450288,1
44314,1270,6,4,11,0.636212539,2746,12,0.943194554,1
44315,1177,6,4,6,0.890867834,2530,12,0.888450288,1
44316,1446,6,4,6,1.241018864,3273,12,0.943194554,1
44317,1539,6,4,11,1.969173847,3512,12,0.943194554,1
44318,1636,6,4,6,1.889594067,3510,12,0.943194554,1
44319,1189,6,4,1,1.825930244,3110,12,0.943194554,1
44320,1024,6,4,6,1.276829765,2952,12,0.888450288,1
44321,1324,6,4,6,1.229081897,3034,12,0.943194554,1
44322,1301,6,4,11,0.807309065,2777,12,0.943194554,1
44323,1196,6,4,1,0.679981418,2857,12,0.943194554,1
44324,1266,6,4,1,1.392220445,3001,12,0.888450288,1
44325,1711,6,4,11,1.089817283,3120,12,0.888450288,1
44326,1140,6,4,6,1.205207963,3203,12,0.943194554,1
44327,1639,6,4,6,1.384262467,3325,12,0.888450288,1
44328,1510,6,4,1,0.811288054,2714,12,0.943194554,1
44329,1460,6,4,1,0.819246032,3306,12,0.943194554,1
44330,1374,6,4,1,1.543422026,3204,12,0.943194554,1
44331,1328,6,4,1,1.161439084,2696,12,0.888450288,1
44332,1420,6,4,1,1.233060886,3375,12,0.943194554,1
44333,1471,6,4,11,1.189292007,2744,12,0.943194554,1
44334,1505,6,4,11,1.10175425,3385,12,0.888450288,1
44335,1425,6,4,1,1.233060886,2799,12,0.888450288,1
44336,1540,6,4,6,1.543422026,3194,12,0.943194554,1
44337,1547,6,4,6,1.280808754,3279,12,0.888450288,1
44338,1536,6,4,6,1.038090426,3266,12,0.943194554,1
44339,1582,6,4,1,1.949278902,3411,12,0.943194554,1
44340,1369,6,4,6,0.8669939,2595,12,0.888450288,1
44341,1449,6,4,11,1.447926291,3219,12,0.943194554,1
44342,1312,6,4,6,0.393494212,3081,12,0.943194554,1
44343,1445,6,4,11,1.626980795,2968,12,0.888450288,1
44344,1306,6,4,11,1.205207963,3185,12,0.943194554,1
44345,1439,6,4,11,1.404157412,3245,12,0.888450288,1
44346,1061,6,4,1,0.771498165,2766,12,0.943194554,1
44347,1301,6,4,6,1.543422026,3376,12,0.888450288,1
44348,1488,6,4,11,1.260913809,2888,12,0.943194554,1
44349,1626,6,4,1,1.435989324,2716,12,0.943194554,1
44350,846,6,4,11,0.703855352,2492,12,0.888450288,1
44351,1254,6,4,11,0.270145554,2756,12,0.888450288,1
44352,1429,6,4,1,0.998300536,3136,12,0.943194554,1
44353,1131,6,4,1,0.540716804,2655,12,0.943194554,1
44354,1406,6,4,11,0.934636713,3257,12,0.943194554,1
44355,1435,6,4,6,0.986363569,2856,12,0.943194554,1
44356,1220,6,4,6,0.970447614,2993,12,0.888450288,1
44357,1285,6,4,1,1.798077321,3200,12,0.943194554,1
44358,1496,6,4,11,1.21714493,2978,12,0.888450288,1
44359,1310,6,4,1,0.739666253,2508,12,0.888450288,1
44360,1396,6,4,1,1.189292007,2813,12,0.888450288,1
44361,1391,6,4,6,1.483737192,3238,12,0.943194554,1
44362,969,6,4,1,1.057985371,2942,12,0.888450288,1
44363,1439,6,4,6,1.089817283,2594,12,0.888450288,1
44364,1226,6,4,1,0.524800848,2452,12,0.943194554,1
44365,1253,6,4,11,1.384262467,2923,12,0.943194554,1
44366,1295,6,4,1,0.687939396,2406,12,0.888450288,1
44367,1098,6,4,11,0.938615702,2853,12,0.888450288,1
44368,1295,6,4,6,0.723750297,2427,12,0.943194554,1
44369,1466,6,4,1,1.069922338,3142,12,0.888450288,1
44370,1242,6,4,1,0.886888845,2972,12,0.943194554,1
44371,1234,6,4,11,0.894846823,2559,12,0.888450288,1
44372,1322,6,4,6,1.268871787,3077,12,0.943194554,1
44373,1508,6,4,6,1.050027393,3030,12,0.888450288,1
44374,1043,6,4,6,0.668044451,2619,12,0.888450288,1
44375,1602,6,4,1,1.439968313,2958,12,0.943194554,1
44376,1114,6,4,6,1.10175425,2997,12,0.943194554,1
44377,1660,6,4,6,1.089817283,2792,12,0.943194554,1
44378,1113,6,4,6,0.82720401,2920,12,0.888450288,1
44379,1608,6,4,1,0.998300536,2826,12,0.888450288,1
44380,1261,6,4,6,0.500926914,2517,12,0.943194554,1
44381,1410,6,4,11,1.300703699,2696,12,0.943194554,1
44382,1303,6,4,6,1.241018864,3163,12,0.888450288,1
44383,1131,6,4,11,0.843119966,2483,12,0.888450288,1
44384,1429,6,4,1,1.706560574,3210,12,0.943194554,1
44385,1038,6,4,6,0.640191528,2293,12,0.943194554,1
44386,1461,6,4,1,1.368346511,2966,12,0.943194554,1
44387,1401,6,4,6,0.815267043,3044,12,0.943194554,1
44388,1430,6,4,11,0.934636713,2544,12,0.888450288,1
44389,1278,6,4,6,0.938615702,2733,12,0.943194554,1
44390,1563,6,4,6,1.316619655,2962,12,0.888450288,1
44391,1437,6,4,11,1.292745721,2858,12,0.943194554,1
44392,1523,6,4,11,1.376304489,3006,12,0.888450288,1
44393,1581,6,4,6,1.519548092,3162,12,0.943194554,1
44394,1260,6,4,1,0.496947925,2477,12,0.888450288,1
44395,1345,6,4,1,0.803330076,2685,12,0.888450288,1
44396,1293,6,4,1,1.241018864,2978,12,0.888450288,1
44397,995,6,4,6,0.580506694,2438,12,0.888450288,1
44398,1693,6,4,1,1.360388533,2761,12,0.888450288,1
44399,1375,6,4,6,1.555358993,2916,12,0.888450288,1
44400,1740,6,4,11,1.921425979,3444,12,0.943194554,1
44401,1325,6,4,6,0.230355664,2431,12,0.943194554,1
44402,1295,6,4,6,0.707834341,2776,12,0.943194554,1
44403,972,6,4,11,0.548674782,2563,12,0.888450288,1
44404,1223,6,4,11,1.400178423,2973,12,0.943194554,1
44405,1258,6,4,6,0.90678379,2752,12,0.943194554,1
44406,1570,6,4,1,1.475779214,3029,12,0.943194554,1
44407,1329,6,4,11,0.942594691,2813,12,0.943194554,1
44408,1281,6,4,11,0.98238458,3195,12,0.888450288,1
44409,1346,6,4,6,1.169397062,3168,12,0.943194554,1
44410,1833,6,4,11,1.8418462,3495,12,0.943194554,1
44411,1533,6,4,1,1.483737192,3380,12,0.943194554,1
44412,1802,6,4,6,1.420073368,3300,12,0.943194554,1
44413,1557,6,4,6,1.093796272,2832,12,0.943194554,1
44414,1465,6,4,11,1.360388533,3017,12,0.888450288,1
44415,1407,6,4,11,1.06196436,3026,12,0.943194554,1
44416,1412,6,4,1,1.193270996,3300,12,0.943194554,1
44417,966,6,4,6,0.624275573,2465,12,0.888450288,1
44418,1439,6,4,11,1.60708585,3483,12,0.888450288,1
44419,1393,6,4,6,1.467821236,3243,12,0.888450288,1
44420,1138,6,4,6,0.552653771,3053,12,0.888450288,1
44421,1013,6,4,6,1.272850776,2491,12,0.943194554,1
44422,1423,6,4,1,1.06196436,2451,12,0.943194554,1
44423,1190,6,4,1,1.531485059,2771,12,0.943194554,1
44424,1185,6,4,6,0.687939396,3034,12,0.888450288,1
44425,1401,6,4,6,0.855056933,2387,12,0.943194554,1
44426,1081,6,4,11,0.59642265,2664,12,0.888450288,1
44427,1099,6,4,11,0.648149506,2469,12,0.943194554,1
44428,1247,6,4,6,0.353704322,2523,12,0.943194554,1
44429,1143,6,4,1,0.890867834,2387,12,0.943194554,1
44430,1065,6,4,1,1.244997853,3082,12,0.888450288,1
44431,1608,6,4,6,1.559337982,3211,12,0.888450288,1
44432,1626,6,4,6,1.718497541,3013,12,0.943194554,1
44433,1174,6,4,6,0.843119966,3220,12,0.943194554,1
44434,1161,6,4,6,1.133586162,2585,12,0.888450288,1
44435,1292,6,4,1,0.930657724,2710,12,0.943194554,1
44436,1374,6,4,1,1.487716181,3027,12,0.943194554,1
44437,1425,6,4,1,1.316619655,3211,12,0.943194554,1
44438,1470,6,4,6,1.479758203,3493,12,0.888450288,1
44439,1278,6,4,6,1.065943349,3401,12,0.943194554,1
44440,1636,6,4,11,1.603106861,3190,12,0.888450288,1
44441,1352,6,4,6,0.898825812,2846,12,0.888450288,1
44442,1290,6,4,1,1.065943349,3138,12,0.943194554,1
44443,1630,6,4,1,1.050027393,2782,12,0.943194554,1
44444,1459,6,4,11,1.026153459,3247,12,0.943194554,1
44445,1634,6,4,6,1.149502118,2904,12,0.888450288,1
44446,1290,6,4,11,1.328556622,3090,12,0.943194554,1
44447,1418,6,4,6,1.125628184,3274,12,0.888450288,1
44448,1240,6,4,1,1.710539563,3095,12,0.943194554,1
44449,1308,6,4,6,0.731708275,2599,12,0.888450288,1
44450,1271,6,4,1,1.428031346,3230,12,0.888450288,1
44451,1572,6,4,11,0.966468625,2862,12,0.943194554,1
44452,1177,6,4,11,1.10175425,3096,12,0.943194554,1
44453,1449,6,4,6,1.085838294,2895,12,0.888450288,1
44454,1440,6,4,11,1.284787743,3204,12,0.943194554,1
44455,1291,6,4,11,0.576527705,2482,12,0.888450288,1
44456,1329,6,4,11,1.010237503,2436,12,0.888450288,1
44457,1469,6,4,11,1.260913809,3004,12,0.943194554,1
44458,1169,6,4,11,1.599127872,2994,12,0.888450288,1
44459,1141,6,4,6,1.439968313,3064,12,0.888450288,1
44460,1138,6,4,11,1.264892798,2722,12,0.888450288,1
44461,1137,6,4,1,0.71181333,2797,12,0.888450288,1
44462,931,6,4,1,0.67202344,2590,12,0.888450288,1
44463,1142,6,4,11,1.14154414,2698,12,0.888450288,1
44464,1211,6,4,6,0.954531658,2666,12,0.888450288,1
44465,1249,6,4,6,1.320598644,3033,12,0.888450288,1
44466,1281,6,4,1,1.244997853,2881,12,0.888450288,1
44467,1166,6,4,11,0.863014911,2617,12,0.888450288,1
44468,1294,6,4,1,1.229081897,2654,12,0.943194554,1
44469,1367,6,4,1,1.479758203,2981,12,0.943194554,1
44470,1325,6,4,1,1.189292007,2914,12,0.888450288,1
44471,1201,6,4,1,1.29672471,3122,12,0.943194554,1
44472,1473,6,4,6,1.388241456,3039,12,0.888450288,1
44473,1101,6,4,6,0.855056933,2332,12,0.943194554,1
44474,1287,6,4,6,1.324577633,3016,12,0.888450288,1
44475,1367,6,4,1,0.75160322,3398,12,0.888450288,1
44476,1355,6,4,6,1.619022817,3011,12,0.943194554,1
44477,1161,6,4,6,0.966468625,2704,12,0.888450288,1
44478,1307,6,4,1,0.954531658,2406,12,0.943194554,1
44479,1297,6,4,1,0.727729286,2544,12,0.943194554,1
44480,1407,6,4,11,0.580506694,2671,12,0.888450288,1
44481,1152,6,4,11,0.739666253,2711,12,0.943194554,1
44482,1393,6,4,1,1.455884269,3010,12,0.888450288,1
44483,1175,6,4,1,0.771498165,2575,12,0.943194554,1
44484,1042,6,4,11,0.847098955,2804,12,0.888450288,1
44485,1155,6,4,1,0.544695793,2512,12,0.888450288,1
44486,1053,6,4,1,0.815267043,2385,12,0.888450288,1
44487,1397,6,4,1,0.652128495,2641,12,0.888450288,1
44488,1663,6,4,1,1.579232927,3207,12,0.888450288,1
44489,1197,6,4,1,0.775477154,2388,12,0.888450288,1
44490,1271,6,4,11,1.010237503,2745,12,0.888450288,1
44491,1332,6,4,11,1.153481107,2901,12,0.943194554,1
44492,1695,6,4,6,1.766245409,3076,12,0.943194554,1
44493,1390,6,4,6,1.483737192,3013,12,0.888450288,1
44494,1696,6,4,1,1.575253938,2906,12,0.943194554,1
44495,1435,6,4,11,1.113691217,2954,12,0.943194554,1
44496,1366,6,4,1,1.268871787,2755,12,0.888450288,1
44497,1162,6,4,6,0.8669939,2698,12,0.943194554,1
44498,1227,6,4,11,1.205207963,2921,12,0.943194554,1
44499,1279,6,4,1,0.576527705,2763,12,0.943194554,1
44500,849,6,4,11,0.695897374,2402,12,0.888450288,1
44501,1280,6,4,1,1.344472577,2897,12,0.888450288,1
44502,1607,6,4,11,0.71181333,2908,12,0.888450288,1
44503,1569,6,4,6,0.910762779,3203,12,0.943194554,1
44504,1089,6,4,11,1.237039875,2779,12,0.943194554,1
44505,1243,6,4,1,1.280808754,2898,12,0.888450288,1
44506,1336,6,4,11,1.551380004,3104,12,0.943194554,1
44507,1643,6,4,11,1.539443037,3463,12,0.888450288,1
44508,1615,6,4,11,0.82720401,3108,12,0.943194554,1
44509,1487,6,4,1,1.117670206,3110,12,0.943194554,1
44510,1317,6,4,11,0.763540187,2620,12,0.888450288,1
44511,1311,6,4,1,1.726455519,3295,12,0.888450288,1
44512,1383,6,4,1,0.847098955,2542,12,0.888450288,1
44513,1379,6,4,6,1.197249985,2698,12,0.943194554,1
44514,1273,6,4,1,0.970447614,2982,12,0.943194554,1
44515,1262,6,4,11,1.165418073,2621,12,0.943194554,1
44516,1037,6,4,6,0.847098955,2700,12,0.888450288,1
44517,1604,6,4,1,2.176081274,3432,12,0.943194554,1
44518,1227,6,4,6,1.29672471,3201,12,0.888450288,1
44519,1549,6,4,11,1.583211916,3239,12,0.888450288,1
44520,1470,6,4,1,1.02217447,2570,12,0.888450288,1
44521,1419,6,4,11,1.320598644,2657,12,0.888450288,1
44522,1347,6,4,6,0.950552669,3073,12,0.888450288,1
44523,1333,6,4,11,0.683960407,2892,12,0.888450288,1
44524,1155,6,4,1,1.077880316,2460,12,0.943194554,1
44525,1163,6,4,11,1.229081897,3162,12,0.888450288,1
44526,1189,6,4,1,1.034111437,2590,12,0.888450288,1
44527,966,6,4,6,0.210460719,2584,12,0.888450288,1
44528,1281,6,4,6,0.771498165,2911,12,0.888450288,1
44529,1234,6,4,1,0.715792319,2564,12,0.888450288,1
44530,1185,6,4,11,1.380283478,3126,12,0.943194554,1
44531,1165,6,4,6,1.487716181,3016,12,0.888450288,1
44532,1567,6,4,11,0.779456143,2779,12,0.888450288,1
44533,1460,6,4,11,1.535464048,3532,12,0.943194554,1
44534,1509,6,4,1,1.579232927,3461,12,0.943194554,1
44535,1452,6,4,1,0.572548716,2324,12,0.888450288,1
44536,1403,6,4,1,1.105733239,3039,12,0.888450288,1
44537,1465,6,4,6,0.445221069,2313,12,0.888450288,1
44538,1181,6,4,11,0.743645242,2713,12,0.943194554,1
44539,1440,6,4,11,0.580506694,2346,12,0.943194554,1
44540,1242,6,4,11,1.336514599,3039,12,0.943194554,1
44541,1073,6,4,11,1.149502118,2739,12,0.943194554,1
44542,1407,6,4,11,0.755582209,2673,12,0.888450288,1
44543,1475,6,4,6,1.551380004,3359,12,0.943194554,1
44544,1569,6,4,11,0.835161988,3162,12,0.943194554,1
44545,1165,6,4,6,0.389515223,2514,12,0.888450288,1
44546,1327,6,4,6,1.881636089,3427,12,0.943194554,1
44547,1471,6,4,11,0.994321547,3001,12,0.888450288,1
44548,953,6,4,6,0.592443661,2458,12,0.888450288,1
44549,981,6,4,6,0.584485683,2376,12,0.888450288,1
44550,1032,6,4,11,1.344472577,2649,12,0.943194554,1
44551,1602,6,4,6,1.173376051,3179,12,0.888450288,1
44552,1609,6,4,1,1.674728663,3112,12,0.888450288,1
44553,1329,6,4,1,1.356409544,2861,12,0.888450288,1
44554,1426,6,4,1,1.057985371,2841,12,0.943194554,1
44555,1559,6,4,6,1.782161365,3065,12,0.888450288,1
44556,1345,6,4,11,0.82720401,2607,12,0.943194554,1
44557,1421,6,4,1,1.49169517,3477,12,0.943194554,1
44558,1484,6,4,6,1.25693482,3166,12,0.943194554,1
44559,1479,6,4,1,1.682686641,3348,12,0.888450288,1
44560,1472,6,4,6,1.189292007,2699,12,0.943194554,1
44561,1113,6,4,6,0.679981418,2798,12,0.888450288,1
44562,1195,6,4,6,1.404157412,2946,12,0.888450288,1
44563,1303,6,4,1,1.113691217,2857,12,0.888450288,1
44564,1292,6,4,11,0.890867834,2788,12,0.888450288,1
44565,1218,6,4,1,0.863014911,2756,12,0.888450288,1
44566,1564,6,4,1,1.865720133,3102,12,0.888450288,1
44567,1680,6,4,11,1.165418073,2669,12,0.943194554,1
44568,1225,6,4,1,1.006258514,2650,12,0.888450288,1
44569,1388,6,4,1,1.33253561,3288,12,0.888450288,1
44570,1282,6,4,11,1.41211539,2947,12,0.888450288,1
44571,1089,6,4,1,0.63223355,2953,12,0.888450288,1
44572,1426,6,4,1,1.634938773,3062,12,0.943194554,1
44573,864,6,4,1,0.576527705,2679,1,0.888450288,1
44574,1090,6,4,6,1.252955831,3384,10,0.888450288,1
44575,932,6,4,6,0.870972889,2425,10,0.888450288,1
44576,1073,6,4,6,0.986363569,3327,1,0.943194554,1
44577,1155,6,4,1,0.337788366,1817,1,0.888450288,1
44578,873,6,4,1,0.389515223,2162,10,0.943194554,1
44579,1154,6,4,1,0.878930867,3017,10,0.888450288,1
44580,1174,6,4,6,0.902804801,2910,1,0.943194554,1
44581,935,6,4,6,0.325851399,2609,1,0.943194554,1
44582,1116,6,4,6,1.157460095,3148,1,0.888450288,1
44583,1041,6,4,1,1.825930244,2887,1,0.888450288,1
44584,1067,6,4,6,1.073901327,2719,10,0.943194554,1
44585,1111,6,4,1,1.535464048,2876,10,0.943194554,1
44586,897,6,4,6,0.608359617,2589,10,0.888450288,1
44587,1009,6,4,6,0.536737815,1977,1,0.888450288,1
44588,982,6,4,6,0.162712851,2232,10,0.888450288,1
44589,1116,6,4,1,1.49169517,3039,10,0.888450288,1
44590,966,6,4,6,0.357683311,2532,10,0.943194554,1
44591,1062,6,4,1,0.683960407,2363,1,0.888450288,1
44592,1168,6,4,1,0.994321547,2646,10,0.943194554,1
44593,1057,6,4,1,0.715792319,2424,10,0.888450288,1
44594,868,6,4,6,0.349725333,2192,10,0.943194554,1
44595,1007,6,4,1,1.531485059,2841,1,0.943194554,1
44596,1171,6,4,6,1.742371475,3227,1,0.888450288,1
44597,1166,6,4,1,1.869699122,3107,10,0.943194554,1
44598,1047,6,4,1,0.994321547,2549,1,0.888450288,1
44599,972,6,4,1,1.17735504,2515,1,0.943194554,1
44600,1140,6,4,1,1.348451566,2958,1,0.943194554,1
44601,1019,6,4,1,0.40145219,2587,10,0.943194554,1
44602,979,6,4,1,0.250250609,2747,1,0.888450288,1
44603,1182,6,4,1,1.730434508,2781,10,0.888450288,1
44604,856,6,4,1,0.060110532,1844,1,0.888450288,1
44605,1065,6,4,1,1.089817283,2698,1,0.943194554,1
